SpecCode,Genus,Species,Length,Weight,Vulnerability,BodyShapeI,DemersPelag,Fresh,Brack,Saltwater,predicted_length,prediction_error
10469,Craterocephalus,Craterocephalus lacustris,14.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,5.835492664610271
62746,Craterocephalus,Craterocephalus laisapi,4.32000017166138,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,3.844507163728349
10474,Craterocephalus,Craterocephalus lentiginosus,8.0,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,0.16450733538972884
10475,Craterocephalus,Craterocephalus marianae,7.5,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,0.6645073353897288
22663,Craterocephalus,Craterocephalus marjoriae,8.5,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.33549266461027116
15238,Craterocephalus,Craterocephalus mugiloides,7.0,46243.1966134866,10.0,elongated,pelagic-neritic,0,1,1,17.886144675326065,10.886144675326065
15268,Craterocephalus,Craterocephalus munroi,5.0,46243.1966134866,10.0,elongated,benthopelagic,1,1,0,17.109052838527205,12.109052838527205
25665,Craterocephalus,Craterocephalus nouhuysi,10.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.8354926646102712
52320,Craterocephalus,Craterocephalus pauciradiatus,28.1334592486221,46243.1966134866,10.0,Elongated,pelagic,0,1,0,16.449415876306553,11.684043372315546
10476,Craterocephalus,Craterocephalus pimatuae,28.1334592486221,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,19.96895191323237
25669,Craterocephalus,Craterocephalus randi,8.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.16450733538972884
22666,Craterocephalus,Craterocephalus stercusmuscarum,7.0,46243.1966134866,10.0,elongated,pelagic,1,0,0,8.164507335389729,1.1645073353897288
22668,Craterocephalus,Craterocephalus stramineus,6.5,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.6645073353897288
1910,Craterognathus,Craterognathus plagiotaenia,50.0,46243.1966134866,40.0,fusiform / normal,reef-associated,0,0,1,65.46108080809888,15.461080808098885
17265,Cratinus,Cratinus agassizii,60.0,46243.1966134866,44.0,fusiform / normal,demersal,0,0,1,72.99701169288693,12.997011692886929
51283,Creagrutus,Creagrutus affinis,7.80000019073486,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.3645071446548691
51280,Creagrutus,Creagrutus amoenus,10.1999998092651,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.0354924738753706
51279,Creagrutus,Creagrutus anary,4.5,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.664507335389729
58434,Creagrutus,Creagrutus atratus,7.01000022888184,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.1545071065078885
51282,Creagrutus,Creagrutus atrisignum,5.5,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.664507335389729
58436,Creagrutus,Creagrutus barrigai,5.32999992370605,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.8345074116836786
12351,Creagrutus,Creagrutus beni,7.30000019073486,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,0.8645071446548691
51277,Creagrutus,Creagrutus bolivari,5.19999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.9645075261245886
51284,Creagrutus,Creagrutus brevipinnis,4.80000019073486,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.364507144654869
58437,Creagrutus,Creagrutus britskii,5.25,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.914507335389729
58438,Creagrutus,Creagrutus calai,6.59999990463257,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.5645074307571587
51286,Creagrutus,Creagrutus caucanus,8.30000019073486,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.1354928553451309
68645,Creagrutus,Creagrutus cerritulus,5.09999990463257,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.0645074307571587
58439,Creagrutus,Creagrutus changae,6.69000005722046,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.474507278169269
51134,Creagrutus,Creagrutus cochui,11.3000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.1354928553451717
58440,Creagrutus,Creagrutus cracentis,6.0,2.44000005722046,10.0,elongated,benthopelagic,1,0,0,4.639482541750738,1.3605174582492623
58441,Creagrutus,Creagrutus crenatus,7.01999998092651,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.1445073544632187
58442,Creagrutus,Creagrutus ephippiatus,5.84000015258789,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.324507182801839
58443,Creagrutus,Creagrutus figueiredoi,6.32999992370605,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.8345074116836786
58444,Creagrutus,Creagrutus flavescens,9.38000011444092,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.215492779051191
53429,Creagrutus,Creagrutus gephyrus,6.5,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.6645073353897288
58445,Creagrutus,Creagrutus gracilis,7.69999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.46450752612458857
62578,Creagrutus,Creagrutus guanes,7.28999996185303,46243.1966134866,10.0,elongated,pelagic,1,0,0,8.164507335389729,0.8745073735366988
58446,Creagrutus,Creagrutus gyrospilus,6.23000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.934507316316239
48629,Creagrutus,Creagrutus hildebrandi,6.30000019073486,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,1.864507144654869
58447,Creagrutus,Creagrutus holmi,9.19999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.0354924738754114
51853,Creagrutus,Creagrutus hysginus,5.59999990463257,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.5645074307571587
58448,Creagrutus,Creagrutus ignotus,6.23000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.934507316316239
52030,Creagrutus,Creagrutus kunturus,9.60000038146973,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.4354930460800013
58449,Creagrutus,Creagrutus lassoi,7.53999996185303,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,0.6245073735366988
51855,Creagrutus,Creagrutus lepidus,4.69999980926514,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.4645075261245886
58450,Creagrutus,Creagrutus machadoi,4.44999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.7145075261245886
65460,Creagrutus,Creagrutus maculosus,28.1334592486221,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,19.96895191323237
51285,Creagrutus,Creagrutus magdalenae,5.69999980926514,4.0,10.0,elongated,benthopelagic,1,0,0,4.6396014636473275,1.0603983456178128
58451,Creagrutus,Creagrutus magoi,6.48000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.684507316316239
58452,Creagrutus,Creagrutus manu,3.97000002861023,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,4.194507306779499
51708,Creagrutus,Creagrutus maracaiboensis,2.20000004768372,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,5.9645072877060095
51314,Creagrutus,Creagrutus maxillaris,7.19999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.9645075261245886
28003,Creagrutus,Creagrutus melanzonus,3.59999990463257,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,4.564507430757159
51887,Creagrutus,Creagrutus melasma,4.5,2.5,10.0,fusiform / normal,benthopelagic,1,0,0,4.639487115665641,0.13948711566564143
58453,Creagrutus,Creagrutus menezesi,7.51999998092651,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.6445073544632187
58454,Creagrutus,Creagrutus meridionalis,11.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.835492664610271
58455,Creagrutus,Creagrutus molinus,5.57999992370605,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.5845074116836786
58456,Creagrutus,Creagrutus mucipu,5.6100001335144,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.554507201875329
51278,Creagrutus,Creagrutus muelleri,10.8000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.6354928553451717
51707,Creagrutus,Creagrutus nigrostigmatus,2.29999995231628,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,5.864507383073448
67720,Creagrutus,Creagrutus nigrotaeniatus,4.30999994277954,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.8545073926101887
58457,Creagrutus,Creagrutus occidaneus,6.59000015258789,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.574507182801839
58458,Creagrutus,Creagrutus ortegai,7.1100001335144,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.054507201875329
58459,Creagrutus,Creagrutus ouranonastes,10.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.8354926646102712
53430,Creagrutus,Creagrutus paraguayensis,5.80000019073486,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.364507144654869
48627,Creagrutus,Creagrutus paralacus,6.69999980926514,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,1.4645075261245886
56458,Creagrutus,Creagrutus pearsoni,3.40000009536743,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,4.764507240022299
51135,Creagrutus,Creagrutus peruanus,8.69999980926514,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,0.5354924738754114
58460,Creagrutus,Creagrutus petilus,4.88000011444092,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.284507220948809
51275,Creagrutus,Creagrutus phasma,6.59999990463257,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.5645074307571587
58461,Creagrutus,Creagrutus pila,7.05000019073486,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.114507144654869
28004,Creagrutus,Creagrutus planquettei,6.69999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.4645075261245886
58462,Creagrutus,Creagrutus provenzanoi,5.76000022888184,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.4045071065078885
58463,Creagrutus,Creagrutus runa,6.26999998092651,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.8945073544632187
58464,Creagrutus,Creagrutus saxatilis,8.17000007629395,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.0054927409042218045
58465,Creagrutus,Creagrutus seductus,7.03000020980835,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.1345071255813792
58466,Creagrutus,Creagrutus taphorni,7.40999984741211,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.7545074879776186
61980,Creagrutus,Creagrutus tuyuka,6.82999992370605,46243.1966134866,10.0,elongated,demersal,1,0,0,8.164507335389729,1.3345074116836786
58467,Creagrutus,Creagrutus ungulus,10.8999996185303,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.7354922831405712
62335,Creagrutus,Creagrutus varii,4.19999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.9645075261245886
58468,Creagrutus,Creagrutus veruina,4.46999979019165,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.6945075451980784
58469,Creagrutus,Creagrutus vexillapinnus,5.03999996185303,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.124507373536699
58470,Creagrutus,Creagrutus xiphos,2.76999998092651,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,5.394507354463219
65282,Creagrutus,Creagrutus yanatili,10.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.8354926646102712
69131,Creagrutus,Creagrutus yudja,3.0,46243.1966134866,10.0,elongated,demersal,1,0,0,8.164507335389729,5.164507335389729
58471,Creagrutus,Creagrutus zephyrus,3.98000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,4.184507316316239
59434,Creedia,Creedia alleni,4.0,46243.1966134866,10.0,eel-like,demersal,0,0,1,8.941599172188589,4.941599172188589
59524,Creedia,Creedia bilineata,3.20000004768372,46243.1966134866,10.0,eel-like,demersal,0,0,1,8.941599172188589,5.741599124504869
51510,Creedia,Creedia haswelli,7.5,46243.1966134866,10.0,eel-like,demersal,0,0,1,8.941599172188589,1.4415991721885888
51511,Creedia,Creedia partimsquamigera,7.0,46243.1966134866,10.0,eel-like,reef-associated,0,0,1,8.941599172188589,1.9415991721885888
17070,Cremnochorites,Cremnochorites capensis,8.0,46243.1966134866,10.0,elongated,demersal,0,0,1,8.941599172188589,0.9415991721885888
57480,Crenicara,Crenicara latruncularium,8.89999961853027,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.735492283140541
12326,Crenicara,Crenicara punctulata,12.0,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.835492664610271
3167,Crenichthys,Crenichthys baileyi,9.0,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,0.8354926646102712
3168,Crenichthys,Crenichthys nevadae,5.0,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.164507335389729
46805,Crenicichla,Crenicichla acutirostris,23.0,46243.1966134866,13.0,elongated,benthopelagic,1,0,0,13.816455498980758,9.183544501019242
46808,Crenicichla,Crenicichla adspersa,29.0,46243.1966134866,25.38,elongated,benthopelagic,1,0,0,37.14016158739974,8.140161587399739
46809,Crenicichla,Crenicichla albopunctata,14.0,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,5.835492664610271
23394,Crenicichla,Crenicichla alta,16.0,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,7.835492664610271
68015,Crenicichla,Crenicichla anamiri,4.78000020980835,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.3845071255813792
26688,Crenicichla,Crenicichla anthurus,22.3999996185303,46243.1966134866,17.33,elongated,benthopelagic,1,0,0,21.974100681763808,0.42589893676649027
47115,Crenicichla,Crenicichla brasiliensis,7.80000019073486,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,0.3645071446548691
46821,Crenicichla,Crenicichla britskii,14.5,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,6.335492664610271
46848,Crenicichla,Crenicichla cametana,18.2999992370605,46243.1966134866,12.33,Elongated,benthopelagic,1,0,0,12.554187075778763,5.745812161281737
46824,Crenicichla,Crenicichla celidochilus,26.7999992370605,162.0,16.8,elongated,benthopelagic,1,0,0,17.462728621858105,9.337270615202396
66959,Crenicichla,Crenicichla chicha,13.7700004577637,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,5.6054931223739715
46351,Crenicichla,Crenicichla cincta,19.5,46243.1966134866,13.79,elongated,benthopelagic,1,0,0,15.304801848726395,4.195198151273605
46840,Crenicichla,Crenicichla compressiceps,5.73000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,2.434507316316239
46841,Crenicichla,Crenicichla coppenamensis,17.8999996185303,46243.1966134866,11.84,Elongated,benthopelagic,1,0,0,11.63103554239223,6.268964076138069
26678,Crenicichla,Crenicichla cyanonotus,14.8000001907349,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,6.635492855345172
46845,Crenicichla,Crenicichla cyclostoma,9.60000038146973,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,1.4354930460800013
63899,Crenicichla,Crenicichla empheres,14.0699996948242,46243.1966134866,10.0,elongated,pelagic,1,0,0,8.164507335389729,5.90549235943447
52191,Crenicichla,Crenicichla frenata,11.6000003814697,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,3.435493046079971
46855,Crenicichla,Crenicichla gaucho,12.6999998092651,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,4.535492473875371
12329,Crenicichla,Crenicichla geayi,18.3999996185303,99.3000030517578,12.45,elongated,benthopelagic,1,0,0,9.262624039249204,9.137375579281095
66924,Crenicichla,Crenicichla gillmorlisi,17.4300003051758,46243.1966134866,11.26,short and / or deep,benthopelagic,1,0,0,10.538325564097963,6.891674741077836
63898,Crenicichla,Crenicichla hadrostigma,11.3500003814697,46243.1966134866,10.0,elongated,pelagic,1,0,0,8.164507335389729,3.185493046079971
52206,Crenicichla,Crenicichla haroldoi,9.80000019073486,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.635492855345131
46856,Crenicichla,Crenicichla heckeli,5.21999979019165,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,2.9445075451980784
46857,Crenicichla,Crenicichla hemera,9.69999980926514,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.5354924738754114
65615,Crenicichla,Crenicichla hu,15.3000001907349,46243.1966134866,10.0,Elongated,pelagic,1,0,0,8.164507335389729,7.135492855345172
56539,Crenicichla,Crenicichla hummelincki,10.8000001907349,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,2.6354928553451717
46858,Crenicichla,Crenicichla igara,31.2000007629395,298.0,21.2,Elongated,benthopelagic,1,0,0,25.76262014546463,5.437380617474869
62912,Crenicichla,Crenicichla iguapina,17.6299991607666,46243.1966134866,11.51,elongated,benthopelagic,1,0,0,11.009321244397213,6.620677916369388
52202,Crenicichla,Crenicichla iguassuensis,33.0,767.0,30.26,elongated,benthopelagic,1,0,0,42.8672564017839,9.867256401783898
56544,Crenicichla,Crenicichla inpa,18.3999996185303,126.900001525879,12.45,Elongated,benthopelagic,1,0,0,9.264728041995937,9.135271576534361
56541,Crenicichla,Crenicichla isbrueckeri,9.5,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,1.3354926646102712
52204,Crenicichla,Crenicichla jaguarensis,14.8000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,6.635492855345172
46861,Crenicichla,Crenicichla jegui,20.0,46243.1966134866,14.4,Elongated,benthopelagic,1,0,0,16.454031308656575,3.5459686913434254
26682,Crenicichla,Crenicichla johanna,28.2999992370605,46243.1966134866,24.53,elongated,benthopelagic,1,0,0,35.538776274382286,7.2387770373217855
46864,Crenicichla,Crenicichla jupiaensis,9.30000019073486,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,1.135492855345131
46870,Crenicichla,Crenicichla jurubi,30.2999992370605,285.5,20.3,elongated,benthopelagic,1,0,0,24.066082796539924,6.233916440520577
52190,Crenicichla,Crenicichla labrina,16.0,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,7.835492664610271
46875,Crenicichla,Crenicichla lacustris,35.2000007629395,427.799987792969,25.2,elongated,benthopelagic,1,0,0,33.30844594133748,1.8915548216020213
46876,Crenicichla,Crenicichla lenticulata,30.0,46243.1966134866,26.6,elongated,benthopelagic,1,0,0,39.4386205072601,9.438620507260097
11159,Crenicichla,Crenicichla lepidota,20.8999996185303,46243.1966134866,10.9,elongated,benthopelagic,1,0,0,9.860091784467041,11.039907834063257
67611,Crenicichla,Crenicichla lucenai,14.5900001525879,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,6.425492817198171
46885,Crenicichla,Crenicichla missioneira,28.2999992370605,273.0,18.3,Elongated,benthopelagic,1,0,0,20.29716445429851,8.00283478276199
67954,Crenicichla,Crenicichla monicae,27.25,46243.1966134866,23.24,fusiform / normal,benthopelagic,1,0,0,33.10843856403814,5.8584385640381385
46887,Crenicichla,Crenicichla mucuryna,11.3000001907349,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,3.1354928553451717
46890,Crenicichla,Crenicichla multispinosa,22.5,46243.1966134866,17.45,fusiform / normal,benthopelagic,1,0,0,22.200178608307453,0.2998213916925465
46893,Crenicichla,Crenicichla nickeriensis,19.1000003814697,46243.1966134866,13.3,Elongated,benthopelagic,1,0,0,14.381650315339865,4.718350066129837
46895,Crenicichla,Crenicichla niederleinii,23.5,46243.1966134866,18.67,elongated,benthopelagic,1,0,0,24.498637528167805,0.998637528167805
52205,Crenicichla,Crenicichla notophthalmus,7.59999990463257,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.5645074307571587
56537,Crenicichla,Crenicichla pellegrini,15.6999998092651,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,7.535492473875371
46903,Crenicichla,Crenicichla percna,22.0,46243.1966134866,16.84,elongated,benthopelagic,1,0,0,21.050949148377278,0.9490508516227223
46904,Crenicichla,Crenicichla phaiospilus,24.0,46243.1966134866,19.28,Elongated,benthopelagic,1,0,0,25.64786698809798,1.6478669880979808
68874,Crenicichla,Crenicichla ploegi,19.0,46243.1966134866,13.18,elongated,benthopelagic,1,0,0,14.15557238879622,4.8444276112037805
46906,Crenicichla,Crenicichla prenda,8.69999980926514,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,0.5354924738754114
26685,Crenicichla,Crenicichla proteus,15.5,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,7.335492664610271
56557,Crenicichla,Crenicichla punctata,23.1000003814697,46243.1966134866,18.18,elongated,benthopelagic,1,0,0,23.575485994781268,0.4754856133115659
56536,Crenicichla,Crenicichla pydanielae,17.7999992370605,46243.1966134866,11.72,Elongated,benthopelagic,1,0,0,11.404957615848588,6.395041621211913
46910,Crenicichla,Crenicichla regani,7.92999982833862,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.23450750705110845
25779,Crenicichla,Crenicichla reticulata,29.5,612.200012207031,25.99,fusiform / normal,benthopelagic,1,0,0,34.81084947149306,5.310849471493057
46476,Crenicichla,Crenicichla rosemariae,24.3999996185303,46243.1966134866,19.77,Elongated,benthopelagic,1,0,0,26.57101852148452,2.17101890295422
56535,Crenicichla,Crenicichla santosi,12.0,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,3.835492664610271
12312,Crenicichla,Crenicichla saxatilis,20.0,46243.1966134866,14.4,fusiform / normal,benthopelagic,1,0,0,16.454031308656575,3.5459686913434254
46911,Crenicichla,Crenicichla scottii,24.0,46243.1966134866,19.28,elongated,benthopelagic,1,0,0,25.64786698809798,1.6478669880979808
26681,Crenicichla,Crenicichla sedentaria,22.1000003814697,46243.1966134866,16.96,elongated,benthopelagic,1,0,0,21.277027074920923,0.8229733065487785
26683,Crenicichla,Crenicichla semicincta,17.1000003814697,46243.1966134866,10.86,elongated,benthopelagic,1,0,0,9.784732475619158,7.315267905850543
23471,Crenicichla,Crenicichla semifasciata,17.6599998474121,46243.1966134866,11.55,Elongated,benthopelagic,1,0,0,11.084680553245096,6.575319294167002
46914,Crenicichla,Crenicichla sipaliwini,17.2999992370605,46243.1966134866,11.11,Elongated,benthopelagic,1,0,0,10.255728155918412,7.044271081142089
56538,Crenicichla,Crenicichla stocki,25.0,46243.1966134866,15.0,Elongated,benthopelagic,1,0,0,17.58442094137478,7.4155790586252195
52193,Crenicichla,Crenicichla strigata,30.0,583.900024414062,26.6,elongated,benthopelagic,1,0,0,35.9579215670993,5.957921567099298
56542,Crenicichla,Crenicichla sveni,25.0,46243.1966134866,15.0,elongated,benthopelagic,1,0,0,17.58442094137478,7.4155790586252195
67406,Crenicichla,Crenicichla taikyra,11.5600004196167,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.3954930842269704
68104,Crenicichla,Crenicichla tapii,12.0299997329712,46243.1966134866,10.0,fusiform / normal,benthopelagic,1,0,0,8.164507335389729,3.8654923975814715
46915,Crenicichla,Crenicichla tendybaguassu,19.6000003814697,80.0,10.0,elongated,benthopelagic,1,0,0,4.6453950947195075,14.954605286750194
46917,Crenicichla,Crenicichla ternetzi,24.5,46243.1966134866,19.89,Elongated,benthopelagic,1,0,0,26.797096448028157,2.2970964480281566
64949,Crenicichla,Crenicichla tesay,11.5100002288818,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,3.3454928934920716
52207,Crenicichla,Crenicichla tigrina,28.0,46243.1966134866,24.16,Elongated,benthopelagic,1,0,0,34.84170266753939,6.841702667539387
62913,Crenicichla,Crenicichla tingui,19.5,46243.1966134866,13.79,elongated,benthopelagic,1,0,0,15.304801848726395,4.195198151273605
68103,Crenicichla,Crenicichla tuca,15.0299997329712,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,6.8654923975814715
46921,Crenicichla,Crenicichla urosema,6.88000011444092,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,1.284507220948809
58473,Crenicichla,Crenicichla vaillanti,12.6000003814697,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,4.435493046079971
56543,Crenicichla,Crenicichla virgatula,6.61999988555908,46243.1966134866,10.0,Elongated,benthopelagic,1,0,0,8.164507335389729,1.5445074498306486
46924,Crenicichla,Crenicichla vittata,31.0,430.0,21.0,elongated,benthopelagic,1,0,0,25.395886223613743,5.6041137763862565
46928,Crenicichla,Crenicichla wallacii,8.5,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,0.33549266461027116
64005,Crenicichla,Crenicichla yaha,14.6400003433228,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,6.475493007933071
65791,Crenicichla,Crenicichla ypo,13.6999998092651,46243.1966134866,10.0,elongated,benthopelagic,1,0,0,8.164507335389729,5.535492473875371
64634,Crenicichla,Crenicichla zebrina,26.3999996185303,46243.1966134866,22.21,elongated,benthopelagic,1,0,0,31.16793636120522,4.767936742674923
7931,Crenidens,Crenidens crenidens,30.0,46243.1966134866,20.0,short and / or deep,demersal,0,0,1,27.781426384158685,2.218573615841315
68299,Crenidens,Crenidens indicus,23.1000003814697,46243.1966134866,18.18,short and / or deep,demersal,0,0,1,24.352577831580128,1.2525774501104259
68300,Crenidens,Crenidens macracanthus,14.6000003814697,46243.1966134866,10.0,short and / or deep,demersal,0,0,1,8.941599172188589,5.658401209281111
4817,Crenimugil,Crenimugil buchanani,100.0,46243.1966134866,60.0,fusiform / normal,pelagic-neritic,1,1,1,112.74491769739721,12.744917697397213
5653,Crenimugil,Crenimugil crenilabis,60.0,46243.1966134866,44.0,fusiform / normal,reef-associated,0,1,1,81.9415571960244,21.941557196024405
15723,Crenimugil,Crenimugil heterocheilos,50.0,46243.1966134866,44.4,fusiform / normal,demersal,1,1,1,83.35478724672386,33.35478724672386
